Customer,Country,Region,Segment,Salesperson,Emp ID,Order ID,Order Date,Required Date,Shipped Date,Shipper,Product Name,Unit Price,Quantity,Subtotal,Profit
Ricardo Adocicados,Brazil,South America,Mid-market,Andrew Fuller,1005,11059,29-Apr-2007,10-Jun-2007,,Speedy Shipping,Konbu,6,30,180,108
Ricardo Adocicados,Brazil,South America,Mid-market,Andrew Fuller,1005,11059,29-Apr-2007,10-Jun-2007,,Anywhere Delivery,Alice Mutton,39,12,468,280.8
Ricardo Adocicados,Brazil,South America,Mid-market,Andrew Fuller,1005,11059,29-Apr-2007,10-Jun-2007,,OnTime Carriers,Camembert Pierrot,34,35,1190,714
Ricardo Adocicados,Brazil,South America,Mid-market,Laura Callahan,1020,10481,20-Mar-2007,17-Apr-2007,25-Mar-2007,Global Shippers,Maxilaku,16,24,384,230.4
Ricardo Adocicados,Brazil,South America,Mid-market,Laura Callahan,1020,10481,20-Mar-2007,17-Apr-2007,25-Mar-2007,Anywhere Delivery,Camembert Pierrot,27.2,40,1088,652.8
Ricardo Adocicados,Brazil,South America,Mid-market,Laura Callahan,1020,10287,22-Aug-2007,19-Sep-2007,28-Aug-2007,Global Shippers,Pavlova,13.9,40,556,333.6
Ricardo Adocicados,Brazil,South America,Mid-market,Laura Callahan,1020,10287,22-Aug-2007,19-Sep-2007,28-Aug-2007,Speedy Shipping,Sasquatch Ale,11.2,20,224,134.4
Ricardo Adocicados,Brazil,South America,Mid-market,Laura Callahan,1020,10287,22-Aug-2007,19-Sep-2007,28-Aug-2007,OnTime Carriers,Spegesild,9.6,15,144,86.4
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10447,14-Feb-2007,14-Mar-2007,07-Mar-2007,Speedy Shipping,Teatime Chocolate Biscuits,7.3,40,292,175.2
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10447,14-Feb-2007,14-Mar-2007,07-Mar-2007,Speedy Shipping,Louisiana Fiery Hot Pepper Sauce,16.8,35,588,352.8
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10447,14-Feb-2007,14-Mar-2007,07-Mar-2007,Anywhere Delivery,Fløtemysost,17.2,2,34.4,20.64
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10622,06-Aug-2007,03-Sep-2007,11-Aug-2007,OnTime Carriers,Chang,19,20,380,228
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10622,06-Aug-2007,03-Sep-2007,11-Aug-2007,Speedy Shipping,Scottish Longbreads,12.5,18,225,135
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10299,06-Sep-2007,04-Oct-2007,13-Sep-2007,OnTime Carriers,Teatime Chocolate Biscuits,7.3,15,109.5,65.7
Ricardo Adocicados,Brazil,South America,Mid-market,Margaret Peacock,1025,10299,06-Sep-2007,04-Oct-2007,13-Sep-2007,Anywhere Delivery,Outback Lager,12,20,240,144
Ricardo Adocicados,Brazil,South America,Mid-market,Nancy Davolio,1035,10813,05-Jan-2007,02-Feb-2007,09-Jan-2007,Speedy Shipping,Chang,19,12,228,136.8
Ricardo Adocicados,Brazil,South America,Mid-market,Nancy Davolio,1035,10813,05-Jan-2007,02-Feb-2007,09-Jan-2007,OnTime Carriers,Spegesild,12,35,420,252
Ricardo Adocicados,Brazil,South America,Mid-market,Nancy Davolio,1035,10877,09-Feb-2007,09-Mar-2007,19-Feb-2007,Global Shippers,Pavlova,17.45,30,523.5,314.1
Ricardo Adocicados,Brazil,South America,Mid-market,Nancy Davolio,1035,10877,09-Feb-2007,09-Mar-2007,19-Feb-2007,Speedy Shipping,Carnarvon Tigers,62.5,25,1562.5,937.5
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10851,26-Jan-2007,23-Feb-2007,02-Feb-2007,Anywhere Delivery,Chang,19,5,95,57
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10851,26-Jan-2007,23-Feb-2007,02-Feb-2007,Speedy Shipping,NuNuCa Nuß-Nougat-Creme,14,10,140,84
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10851,26-Jan-2007,23-Feb-2007,02-Feb-2007,Anywhere Delivery,Ravioli Angelo,19.5,10,195,117
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10851,26-Jan-2007,23-Feb-2007,02-Feb-2007,Anywhere Delivery,Raclette Courdavault,55,42,2310,1386
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10648,28-Aug-2007,09-Oct-2007,09-Sep-2007,Anywhere Delivery,Gustaf's Knäckebröd,21,15,315,189
Ricardo Adocicados,Brazil,South America,Mid-market,Steven Buchanan,1045,10648,28-Aug-2007,09-Oct-2007,09-Sep-2007,Anywhere Delivery,Guaraná Fantástica,4.5,15,67.5,40.5
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10951,16-Mar-2007,27-Apr-2007,07-Apr-2007,Anywhere Delivery,Geitost,2.5,15,37.5,22.5
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10951,16-Mar-2007,27-Apr-2007,07-Apr-2007,Anywhere Delivery,Jack's New England Clam Chowder,9.65,6,57.9,34.74
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10951,16-Mar-2007,27-Apr-2007,07-Apr-2007,Anywhere Delivery,Rhönbräu Klosterbier,7.75,50,387.5,232.5
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10255,12-Jul-2007,09-Aug-2007,15-Jul-2007,Global Shippers,Chang,15.2,20,304,182.4
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10255,12-Jul-2007,09-Aug-2007,15-Jul-2007,Global Shippers,Pavlova,13.9,35,486.5,291.9
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10255,12-Jul-2007,09-Aug-2007,15-Jul-2007,Speedy Shipping,Inlagd Sill,15.2,25,380,228
Richter Supermarkt,Switzerland,Europe,Small Business,Anne Dodsworth,1010,10255,12-Jul-2007,09-Aug-2007,15-Jul-2007,Anywhere Delivery,Raclette Courdavault,44,30,1320,792
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10751,24-Nov-2007,22-Dec-2007,03-Dec-2007,Speedy Shipping,Gumbär Gummibärchen,31.23,12,374.76,224.856
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10751,24-Nov-2007,22-Dec-2007,03-Dec-2007,OnTime Carriers,Nord-Ost Matjeshering,25.89,30,776.7,466.02
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10751,24-Nov-2007,22-Dec-2007,03-Dec-2007,Speedy Shipping,Valkoinen suklaa,16.25,20,325,195
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10751,24-Nov-2007,22-Dec-2007,03-Dec-2007,OnTime Carriers,Röd Kaviar,15,15,225,135
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10758,28-Nov-2007,26-Dec-2007,04-Dec-2007,OnTime Carriers,Gumbär Gummibärchen,31.23,20,624.6,374.76
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10758,28-Nov-2007,26-Dec-2007,04-Dec-2007,Global Shippers,Filo Mix,7,60,420,252
Richter Supermarkt,Switzerland,Europe,Small Business,Janet Leverling,1015,10758,28-Nov-2007,26-Dec-2007,04-Dec-2007,Anywhere Delivery,Outback Lager,15,40,600,360
Richter Supermarkt,Switzerland,Europe,Small Business,Laura Callahan,1020,11075,06-May-2007,03-Jun-2007,,Anywhere Delivery,Chang,19,10,190,114
Richter Supermarkt,Switzerland,Europe,Small Business,Laura Callahan,1020,11075,06-May-2007,03-Jun-2007,,Speedy Shipping,Spegesild,12,30,360,216
Richter Supermarkt,Switzerland,Europe,Small Business,Laura Callahan,1020,11075,06-May-2007,03-Jun-2007,,Speedy Shipping,Lakkalikööri,18,2,36,21.6
Richter Supermarkt,Switzerland,Europe,Small Business,Margaret Peacock,1025,10419,20-Jan-2007,17-Feb-2007,30-Jan-2007,Anywhere Delivery,Camembert Pierrot,27.2,60,1632,979.2
Richter Supermarkt,Switzerland,Europe,Small Business,Margaret Peacock,1025,10419,20-Jan-2007,17-Feb-2007,30-Jan-2007,Anywhere Delivery,Gudbrandsdalsost,28.8,20,576,345.6
Richter Supermarkt,Switzerland,Europe,Small Business,Margaret Peacock,1025,10931,06-Mar-2007,20-Mar-2007,19-Mar-2007,OnTime Carriers,Konbu,6,42,252,151.2
Richter Supermarkt,Switzerland,Europe,Small Business,Margaret Peacock,1025,10931,06-Mar-2007,20-Mar-2007,19-Mar-2007,Global Shippers,Ravioli Angelo,19.5,30,585,351
Richter Supermarkt,Switzerland,Europe,Small Business,Nancy Davolio,1035,10537,14-May-2007,28-May-2007,19-May-2007,OnTime Carriers,Gorgonzola Telino,12.5,30,375,225
Richter Supermarkt,Switzerland,Europe,Small Business,Nancy Davolio,1035,10537,14-May-2007,28-May-2007,19-May-2007,OnTime Carriers,Manjimup Dried Apples,53,6,318,190.8
Richter Supermarkt,Switzerland,Europe,Small Business,Nancy Davolio,1035,10537,14-May-2007,28-May-2007,19-May-2007,OnTime Carriers,Escargots de Bourgogne,13.25,20,265,159
Richter Supermarkt,Switzerland,Europe,Small Business,Nancy Davolio,1035,10537,14-May-2007,28-May-2007,19-May-2007,OnTime Carriers,Mozzarella di Giovanni,34.8,21,730.8,438.48
Richter Supermarkt,Switzerland,Europe,Small Business,Nancy Davolio,1035,10537,14-May-2007,28-May-2007,19-May-2007,Speedy Shipping,Röd Kaviar,15,9,135,81
Richter Supermarkt,Switzerland,Europe,Small Business,Robert King,1040,11033,17-Apr-2007,15-May-2007,23-Apr-2007,Speedy Shipping,Perth Pasties,32.8,70,2296,1377.6
Richter Supermarkt,Switzerland,Europe,Small Business,Robert King,1040,11033,17-Apr-2007,15-May-2007,23-Apr-2007,Speedy Shipping,Gudbrandsdalsost,36,36,1296,777.6
Richter Supermarkt,Switzerland,Europe,Small Business,Robert King,1040,10666,12-Sep-2007,10-Oct-2007,22-Sep-2007,OnTime Carriers,Thüringer Rostbratwurst,123.79,36,4456.44,2673.864
Richter Supermarkt,Switzerland,Europe,Small Business,Robert King,1040,10666,12-Sep-2007,10-Oct-2007,22-Sep-2007,Global Shippers,Louisiana Fiery Hot Pepper Sauce,21.05,10,210.5,126.3
Romero y tomillo,Spain,Europe,Enterprise,Andrew Fuller,1005,11013,09-Apr-2007,07-May-2007,10-Apr-2007,Speedy Shipping,Tunnbröd,9,10,90,54
Romero y tomillo,Spain,Europe,Enterprise,Andrew Fuller,1005,11013,09-Apr-2007,07-May-2007,10-Apr-2007,Speedy Shipping,Singaporean Hokkien Fried Mee,14,4,56,33.6
Romero y tomillo,Spain,Europe,Enterprise,Andrew Fuller,1005,11013,09-Apr-2007,07-May-2007,10-Apr-2007,Anywhere Delivery,Røgede sild,9.5,20,190,114
Romero y tomillo,Spain,Europe,Enterprise,Andrew Fuller,1005,11013,09-Apr-2007,07-May-2007,10-Apr-2007,Speedy Shipping,Scottish Longbreads,12.5,2,25,15
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10917,02-Mar-2007,30-Mar-2007,11-Mar-2007,Global Shippers,Nord-Ost Matjeshering,25.89,1,25.89,15.534
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10917,02-Mar-2007,30-Mar-2007,11-Mar-2007,Speedy Shipping,Camembert Pierrot,34,10,340,204
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10281,14-Aug-2007,28-Aug-2007,21-Aug-2007,Anywhere Delivery,Teatime Chocolate Biscuits,7.3,1,7.3,4.38
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10281,14-Aug-2007,28-Aug-2007,21-Aug-2007,Global Shippers,Guaraná Fantástica,3.6,6,21.6,12.96
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10281,14-Aug-2007,28-Aug-2007,21-Aug-2007,Global Shippers,Steeleye Stout,14.4,4,57.6,34.56
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10282,15-Aug-2007,12-Sep-2007,21-Aug-2007,Anywhere Delivery,Nord-Ost Matjeshering,20.7,6,124.2,74.52
Romero y tomillo,Spain,Europe,Enterprise,Margaret Peacock,1025,10282,15-Aug-2007,12-Sep-2007,21-Aug-2007,OnTime Carriers,Ravioli Angelo,15.6,2,31.2,18.72
Romero y tomillo,Spain,Europe,Enterprise,Nancy Davolio,1035,10306,16-Sep-2007,14-Oct-2007,23-Sep-2007,Anywhere Delivery,Nord-Ost Matjeshering,20.7,10,207,124.2
Romero y tomillo,Spain,Europe,Enterprise,Nancy Davolio,1035,10306,16-Sep-2007,14-Oct-2007,23-Sep-2007,Global Shippers,Perth Pasties,26.2,10,262,157.2
Romero y tomillo,Spain,Europe,Enterprise,Nancy Davolio,1035,10306,16-Sep-2007,14-Oct-2007,23-Sep-2007,OnTime Carriers,Tourtière,5.9,5,29.5,17.7
Santé Gourmet,Norway,Scandinavia,Enterprise,Andrew Fuller,1005,11015,10-Apr-2007,24-Apr-2007,20-Apr-2007,Anywhere Delivery,Nord-Ost Matjeshering,25.89,15,388.35,233.01
Santé Gourmet,Norway,Scandinavia,Enterprise,Andrew Fuller,1005,11015,10-Apr-2007,24-Apr-2007,20-Apr-2007,OnTime Carriers,Original Frankfurter grüne Soße,13,18,234,140.4
Santé Gourmet,Norway,Scandinavia,Enterprise,Janet Leverling,1015,10831,14-Jan-2007,11-Feb-2007,23-Jan-2007,OnTime Carriers,Teatime Chocolate Biscuits,9.2,2,18.4,11.04
Santé Gourmet,Norway,Scandinavia,Enterprise,Janet Leverling,1015,10831,14-Jan-2007,11-Feb-2007,23-Jan-2007,Speedy Shipping,Steeleye Stout,18,8,144,86.4
Santé Gourmet,Norway,Scandinavia,Enterprise,Janet Leverling,1015,10831,14-Jan-2007,11-Feb-2007,23-Jan-2007,Global Shippers,Côte de Blaye,263.5,8,2108,1264.8
Santé Gourmet,Norway,Scandinavia,Enterprise,Janet Leverling,1015,10831,14-Jan-2007,11-Feb-2007,23-Jan-2007,Anywhere Delivery,Ipoh Coffee,46,9,414,248.4
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10909,26-Feb-2007,26-Mar-2007,10-Mar-2007,Anywhere Delivery,Uncle Bob's Organic Dried Pears,30,12,360,216
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10909,26-Feb-2007,26-Mar-2007,10-Mar-2007,OnTime Carriers,Pavlova,17.45,15,261.75,157.05
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10909,26-Feb-2007,26-Mar-2007,10-Mar-2007,Speedy Shipping,Jack's New England Clam Chowder,9.65,5,48.25,28.95
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10387,18-Dec-2007,15-Jan-2007,20-Dec-2007,Global Shippers,Guaraná Fantástica,3.6,15,54,32.4
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10387,18-Dec-2007,15-Jan-2007,20-Dec-2007,Anywhere Delivery,Rössle Sauerkraut,36.4,6,218.4,131.04
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10387,18-Dec-2007,15-Jan-2007,20-Dec-2007,Anywhere Delivery,Raclette Courdavault,44,12,528,316.8
Santé Gourmet,Norway,Scandinavia,Enterprise,Nancy Davolio,1035,10387,18-Dec-2007,15-Jan-2007,20-Dec-2007,Anywhere Delivery,Fløtemysost,17.2,15,258,154.8
Santé Gourmet,Norway,Scandinavia,Enterprise,Robert King,1040,10520,29-Apr-2007,27-May-2007,01-May-2007,Global Shippers,Guaraná Fantástica,4.5,8,36,21.6
Santé Gourmet,Norway,Scandinavia,Enterprise,Robert King,1040,10520,29-Apr-2007,27-May-2007,01-May-2007,OnTime Carriers,Perth Pasties,32.8,5,164,98.4
Santé Gourmet,Norway,Scandinavia,Enterprise,Robert King,1040,10639,20-Aug-2007,17-Sep-2007,27-Aug-2007,Speedy Shipping,Carnarvon Tigers,62.5,8,500,300
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10398,30-Dec-2007,27-Jan-2007,09-Jan-2007,Speedy Shipping,Steeleye Stout,14.4,30,432,259.2
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10398,30-Dec-2007,27-Jan-2007,09-Jan-2007,Anywhere Delivery,Pâté chinois,19.2,120,2304,1382.4
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10815,05-Jan-2007,02-Feb-2007,14-Jan-2007,Anywhere Delivery,Geitost,2.5,16,40,24
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10983,27-Mar-2007,24-Apr-2007,06-Apr-2007,Anywhere Delivery,Konbu,6,84,504,302.4
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10983,27-Mar-2007,24-Apr-2007,06-Apr-2007,OnTime Carriers,Ravioli Angelo,19.5,15,292.5,175.5
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,Anywhere Delivery,Genen Shouyu,15.5,50,775,465
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,Global Shippers,Jack's New England Clam Chowder,9.65,24,231.6,138.96
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,Anywhere Delivery,Spegesild,12,45,540,324
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,Speedy Shipping,Zaanse koeken,9.5,10,95,57
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,OnTime Carriers,Gnocchi di nonna Alice,38,45,1710,1026
Save-a-lot Markets,USA,North America,Enterprise,Andrew Fuller,1005,10657,04-Sep-2007,02-Oct-2007,15-Sep-2007,Global Shippers,Camembert Pierrot,34,30,1020,612
Save-a-lot Markets,USA,North America,Enterprise,Anne Dodsworth,1010,10324,08-Oct-2007,05-Nov-2007,10-Oct-2007,Speedy Shipping,Pavlova,13.9,21,291.9,175.14
Save-a-lot Markets,USA,North America,Enterprise,Anne Dodsworth,1010,10324,08-Oct-2007,05-Nov-2007,10-Oct-2007,OnTime Carriers,Steeleye Stout,14.4,70,1008,604.8
Save-a-lot Markets,USA,North America,Enterprise,Anne Dodsworth,1010,10324,08-Oct-2007,05-Nov-2007,10-Oct-2007,OnTime Carriers,Spegesild,9.6,30,288,172.8
Save-a-lot Markets,USA,North America,Enterprise,Anne Dodsworth,1010,10324,08-Oct-2007,05-Nov-2007,10-Oct-2007,Global Shippers,Raclette Courdavault,44,40,1760,1056
Save-a-lot Markets,USA,North America,Enterprise,Anne Dodsworth,1010,10324,08-Oct-2007,05-Nov-2007,10-Oct-2007,Speedy Shipping,Vegie-spread,35.1,80,2808,1684.8
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10700,10-Oct-2007,07-Nov-2007,16-Oct-2007,Speedy Shipping,Chai,18,5,90,54
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10700,10-Oct-2007,07-Nov-2007,16-Oct-2007,OnTime Carriers,Sasquatch Ale,14,12,168,100.8
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10700,10-Oct-2007,07-Nov-2007,16-Oct-2007,Anywhere Delivery,Scottish Longbreads,12.5,40,500,300
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10700,10-Oct-2007,07-Nov-2007,16-Oct-2007,Global Shippers,Fløtemysost,21.5,60,1290,774
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10748,20-Nov-2007,18-Dec-2007,28-Nov-2007,Global Shippers,Tunnbröd,9,44,396,237.6
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10748,20-Nov-2007,18-Dec-2007,28-Nov-2007,Anywhere Delivery,Boston Crab Meat,18.4,40,736,441.6
Save-a-lot Markets,USA,North America,Enterprise,Janet Leverling,1015,10748,20-Nov-2007,18-Dec-2007,28-Nov-2007,Speedy Shipping,Gnocchi di nonna Alice,38,28,1064,638.4
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10452,20-Feb-2007,20-Mar-2007,26-Feb-2007,Global Shippers,Rössle Sauerkraut,36.4,15,546,327.6
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10452,20-Feb-2007,20-Mar-2007,26-Feb-2007,OnTime Carriers,Gula Malacca,15.5,100,1550,930
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10603,18-Jul-2007,15-Aug-2007,08-Aug-2007,Speedy Shipping,Gustaf's Knäckebröd,21,48,1008,604.8
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10603,18-Jul-2007,15-Aug-2007,08-Aug-2007,Anywhere Delivery,Maxilaku,20,25,500,300
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10627,11-Aug-2007,22-Sep-2007,21-Aug-2007,Anywhere Delivery,Tarte au sucre,49.3,15,739.5,443.7
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10627,11-Aug-2007,22-Sep-2007,21-Aug-2007,Speedy Shipping,Röd Kaviar,15,35,525,315
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10722,29-Oct-2007,10-Dec-2007,04-Nov-2007,Global Shippers,Chang,19,3,57,34.2
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10722,29-Oct-2007,10-Dec-2007,04-Nov-2007,Speedy Shipping,Gorgonzola Telino,12.5,50,625,375
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10722,29-Oct-2007,10-Dec-2007,04-Nov-2007,Global Shippers,Scottish Longbreads,12.5,45,562.5,337.5
Save-a-lot Markets,USA,North America,Enterprise,Laura Callahan,1020,10722,29-Oct-2007,10-Dec-2007,04-Nov-2007,OnTime Carriers,Rhönbräu Klosterbier,7.75,42,325.5,195.3
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,Speedy Shipping,Chai,18,80,1440,864
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,Anywhere Delivery,Teatime Chocolate Biscuits,9.2,12,110.4,66.24
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,Speedy Shipping,Gravad lax,26,60,1560,936
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,Global Shippers,Røgede sild,9.5,36,342,205.2
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,Anywhere Delivery,Camembert Pierrot,34,45,1530,918
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10847,22-Jan-2007,05-Feb-2007,10-Feb-2007,OnTime Carriers,Fløtemysost,21.5,55,1182.5,709.5
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10882,11-Feb-2007,11-Mar-2007,20-Feb-2007,Speedy Shipping,Singaporean Hokkien Fried Mee,14,25,350,210
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10882,11-Feb-2007,11-Mar-2007,20-Feb-2007,Global Shippers,Maxilaku,20,20,400,240
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10882,11-Feb-2007,11-Mar-2007,20-Feb-2007,Anywhere Delivery,Tourtière,7.45,32,238.4,143.04
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10440,10-Feb-2007,10-Mar-2007,28-Feb-2007,OnTime Carriers,Chang,15.2,45,684,410.4
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10440,10-Feb-2007,10-Mar-2007,28-Feb-2007,Anywhere Delivery,Pavlova,13.9,49,681.1,408.66
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10440,10-Feb-2007,10-Mar-2007,28-Feb-2007,Anywhere Delivery,Thüringer Rostbratwurst,99,24,2376,1425.6
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,10440,10-Feb-2007,10-Mar-2007,28-Feb-2007,Speedy Shipping,Sirop d'érable,22.8,90,2052,1231.2
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,11002,06-Apr-2007,04-May-2007,16-Apr-2007,Speedy Shipping,Konbu,6,56,336,201.6
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,11002,06-Apr-2007,04-May-2007,16-Apr-2007,OnTime Carriers,Steeleye Stout,18,15,270,162
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,11002,06-Apr-2007,04-May-2007,16-Apr-2007,Global Shippers,Singaporean Hokkien Fried Mee,14,24,336,201.6
Save-a-lot Markets,USA,North America,Enterprise,Margaret Peacock,1025,11002,06-Apr-2007,04-May-2007,16-Apr-2007,Speedy Shipping,Pâté chinois,24,40,960,576
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,11031,17-Apr-2007,15-May-2007,24-Apr-2007,Anywhere Delivery,Chai,18,45,810,486
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,11031,17-Apr-2007,15-May-2007,24-Apr-2007,Anywhere Delivery,Konbu,6,80,480,288
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,11031,17-Apr-2007,15-May-2007,24-Apr-2007,OnTime Carriers,Guaraná Fantástica,4.5,21,94.5,56.7
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,11031,17-Apr-2007,15-May-2007,24-Apr-2007,Speedy Shipping,Wimmers gute Semmelknödel,33.25,20,665,399
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,11031,17-Apr-2007,15-May-2007,24-Apr-2007,Speedy Shipping,Fløtemysost,21.5,16,344,206.4
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10510,18-Apr-2007,16-May-2007,28-Apr-2007,Anywhere Delivery,Thüringer Rostbratwurst,123.79,36,4456.44,2673.864
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10510,18-Apr-2007,16-May-2007,28-Apr-2007,Anywhere Delivery,Rhönbräu Klosterbier,7.75,36,279,167.4
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10555,02-Jun-2007,30-Jun-2007,04-Jun-2007,Speedy Shipping,Tofu,23.25,30,697.5,418.5
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10555,02-Jun-2007,30-Jun-2007,04-Jun-2007,OnTime Carriers,Teatime Chocolate Biscuits,9.2,35,322,193.2
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10555,02-Jun-2007,30-Jun-2007,04-Jun-2007,Global Shippers,Guaraná Fantástica,4.5,18,81,48.6
Save-a-lot Markets,USA,North America,Enterprise,Michael Suyama,1030,10555,02-Jun-2007,30-Jun-2007,04-Jun-2007,Global Shippers,Manjimup Dried Apples,53,20,1060,636
